latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-27.43,-66.02,320.6,1,1,2020-09-22,1820,Aqua,MODIS,60,6.0NRT,302.3,12.2,D
-27.431,-66.031,327,1,1,2020-09-22,1820,Aqua,MODIS,74,6.0NRT,301.1,19.6,D
-26.212,-59.235,324.5,2.5,1.5,2020-09-22,1820,Aqua,MODIS,70,6.0NRT,309.9,44.4,D
-27.376,-65.786,331.8,1,1,2020-09-22,1820,Aqua,MODIS,77,6.0NRT,310.1,25,D
-27.546,-67.002,328.5,1,1,2020-09-22,1820,Aqua,MODIS,78,6.0NRT,306,15.1,D
-26.207,-59.241,321.3,2.5,1.5,2020-09-22,1820,Aqua,MODIS,56,6.0NRT,309.2,32.7,D
-26.143,-58.994,320.5,2.6,1.5,2020-09-22,1820,Aqua,MODIS,60,6.0NRT,308.9,29.9,D
-26.251,-59.533,319.9,2.4,1.5,2020-09-22,1820,Aqua,MODIS,38,6.0NRT,308.8,22.4,D
-26.204,-59.37,319.6,2.4,1.5,2020-09-22,1820,Aqua,MODIS,45,6.0NRT,308.6,21.5,D
-26.993,-63.66,320.2,1.2,1.1,2020-09-22,1820,Aqua,MODIS,54,6.0NRT,307.4,10.2,D
-27.2,-64.94,339.5,1.1,1,2020-09-22,1820,Aqua,MODIS,87,6.0NRT,313.9,32.6,D
-27.202,-64.951,326.5,1.1,1,2020-09-22,1820,Aqua,MODIS,74,6.0NRT,312.3,11.9,D
-27.275,-65.478,330.3,1,1,2020-09-22,1820,Aqua,MODIS,79,6.0NRT,314.1,13.4,D
-26.158,-59.28,399.5,2.5,1.5,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,311.9,901.4,D
-26.163,-59.304,325.9,2.5,1.5,2020-09-22,1820,Aqua,MODIS,72,6.0NRT,306.9,50,D
-26.99,-63.827,339.2,1.2,1.1,2020-09-22,1820,Aqua,MODIS,87,6.0NRT,308.1,43.1,D
-26.992,-63.84,337,1.2,1.1,2020-09-22,1820,Aqua,MODIS,85,6.0NRT,308.7,38.1,D
-26.06,-59.015,324.9,2.6,1.5,2020-09-22,1820,Aqua,MODIS,71,6.0NRT,312,46.4,D
-26.934,-63.621,338.4,1.3,1.1,2020-09-22,1820,Aqua,MODIS,86,6.0NRT,310.4,38.2,D
-26.937,-63.633,357.1,1.3,1.1,2020-09-22,1820,Aqua,MODIS,98,6.0NRT,311.4,92.3,D
-26.146,-59.264,321.4,2.5,1.5,2020-09-22,1820,Aqua,MODIS,27,6.0NRT,308,28.5,D
-26.151,-59.289,335.1,2.5,1.5,2020-09-22,1820,Aqua,MODIS,84,6.0NRT,308.5,90.2,D
-26.935,-63.628,350.8,1.3,1.1,2020-09-22,1820,Aqua,MODIS,95,6.0NRT,311.8,72.1,D
-26.937,-63.64,328.6,1.3,1.1,2020-09-22,1820,Aqua,MODIS,75,6.0NRT,308.8,21,D
-26.18,-59.509,320.3,2.4,1.5,2020-09-22,1820,Aqua,MODIS,59,6.0NRT,309.3,26.4,D
-26.942,-63.73,370.8,1.2,1.1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,310.6,146.4,D
-26.069,-59.021,320.9,2.6,1.5,2020-09-22,1820,Aqua,MODIS,62,6.0NRT,309.8,29.5,D
-26.932,-63.732,327.6,1.2,1.1,2020-09-22,1820,Aqua,MODIS,73,6.0NRT,309,19.5,D
-26.934,-63.744,320,1.2,1.1,2020-09-22,1820,Aqua,MODIS,23,6.0NRT,309.1,8.4,D
-27.114,-64.919,380,1.1,1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,315,158.4,D
-27.116,-64.93,393.3,1.1,1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,318.1,228.9,D
-27.206,-65.573,324.9,1,1,2020-09-22,1820,Aqua,MODIS,52,6.0NRT,312.2,9.4,D
-25.781,-57.847,321.4,3.2,1.7,2020-09-22,1820,Aqua,MODIS,56,6.0NRT,310.7,43.2,D
-26.438,-61.126,322.9,1.8,1.3,2020-09-22,1820,Aqua,MODIS,65,6.0NRT,311.4,22.6,D
-25.718,-57.628,326.8,3.3,1.7,2020-09-22,1820,Aqua,MODIS,67,6.0NRT,314.6,73.7,D
-27.163,-65.419,342,1.1,1,2020-09-22,1820,Aqua,MODIS,89,6.0NRT,313.5,33.4,D
-26.39,-61.004,321.8,1.9,1.3,2020-09-22,1820,Aqua,MODIS,61,6.0NRT,311.1,16.9,D
-26.974,-64.918,334.3,1.1,1,2020-09-22,1820,Aqua,MODIS,83,6.0NRT,309.6,23.5,D
-26.97,-64.953,331.5,1.1,1,2020-09-22,1820,Aqua,MODIS,80,6.0NRT,309.1,19,D
-26.987,-65.062,346,1.1,1,2020-09-22,1820,Aqua,MODIS,92,6.0NRT,312.3,43.2,D
-26.989,-65.073,381.8,1.1,1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,312.9,163.5,D
-26.991,-65.084,435,1.1,1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,328,584.6,D
-26.992,-65.095,357.9,1.1,1,2020-09-22,1820,Aqua,MODIS,99,6.0NRT,309.4,74.9,D
-26.963,-64.95,327.6,1.1,1,2020-09-22,1820,Aqua,MODIS,75,6.0NRT,307.7,14.2,D
-26.965,-64.961,324.7,1.1,1,2020-09-22,1820,Aqua,MODIS,70,6.0NRT,309.2,10,D
-26.98,-65.059,347.3,1.1,1,2020-09-22,1820,Aqua,MODIS,93,6.0NRT,313.5,46,D
-26.982,-65.07,394,1.1,1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,324.7,227.9,D
-26.984,-65.081,414.1,1.1,1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,329.2,372.1,D
-26.985,-65.092,390,1.1,1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,325.1,204.2,D
-26.973,-65.072,325.9,1.1,1,2020-09-22,1820,Aqua,MODIS,63,6.0NRT,312,9,D
-26.974,-65.083,334.3,1.1,1,2020-09-22,1820,Aqua,MODIS,83,6.0NRT,312.3,21,D
-26.976,-65.094,325,1.1,1,2020-09-22,1820,Aqua,MODIS,54,6.0NRT,311.2,7.4,D
-25.693,-58.234,323.2,3,1.6,2020-09-22,1820,Aqua,MODIS,69,6.0NRT,311.4,49.4,D
-25.699,-58.264,322,3,1.6,2020-09-22,1820,Aqua,MODIS,66,6.0NRT,307.5,42.2,D
-26.974,-65.326,323.8,1.1,1,2020-09-22,1820,Aqua,MODIS,58,6.0NRT,310.3,7.3,D
-25.472,-57.499,328.7,3.4,1.7,2020-09-22,1820,Aqua,MODIS,77,6.0NRT,304.9,101.5,D
-25.456,-57.473,320.1,3.4,1.7,2020-09-22,1820,Aqua,MODIS,62,6.0NRT,306.2,50.1,D
-25.463,-57.506,326.1,3.4,1.7,2020-09-22,1820,Aqua,MODIS,70,6.0NRT,305.2,86.6,D
-25.681,-58.546,323.3,2.9,1.6,2020-09-22,1820,Aqua,MODIS,51,6.0NRT,312.6,36.4,D
-25.454,-57.613,317.5,3.4,1.7,2020-09-22,1820,Aqua,MODIS,37,6.0NRT,305.5,37.2,D
-26.395,-62.465,341.2,1.5,1.2,2020-09-22,1820,Aqua,MODIS,89,6.0NRT,307,64.4,D
-26.509,-63.117,324.2,1.4,1.2,2020-09-22,1820,Aqua,MODIS,54,6.0NRT,309.7,15.3,D
-26.512,-63.13,390,1.4,1.2,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,319.7,291.5,D
-26.514,-63.144,334.2,1.4,1.2,2020-09-22,1820,Aqua,MODIS,82,6.0NRT,312.6,34,D
-26.384,-62.468,319.2,1.5,1.2,2020-09-22,1820,Aqua,MODIS,47,6.0NRT,306.4,13.1,D
-26.501,-63.132,325.5,1.4,1.2,2020-09-22,1820,Aqua,MODIS,71,6.0NRT,312.9,17.5,D
-26.775,-64.892,323.1,1.1,1,2020-09-22,1820,Aqua,MODIS,67,6.0NRT,309.7,9.8,D
-26.415,-62.799,338.7,1.4,1.2,2020-09-22,1820,Aqua,MODIS,87,6.0NRT,312,47.7,D
-26.418,-62.813,326.3,1.4,1.2,2020-09-22,1820,Aqua,MODIS,66,6.0NRT,311.4,18.6,D
-26.365,-62.571,318.8,1.5,1.2,2020-09-22,1820,Aqua,MODIS,36,6.0NRT,308,13.1,D
-26.405,-62.801,325.4,1.4,1.2,2020-09-22,1820,Aqua,MODIS,60,6.0NRT,312.7,16.8,D
-26.359,-62.602,336.6,1.5,1.2,2020-09-22,1820,Aqua,MODIS,85,6.0NRT,310.3,48.8,D
-25.402,-57.737,343.3,3.3,1.7,2020-09-22,1820,Aqua,MODIS,90,6.0NRT,309.2,215.1,D
-25.683,-59.09,333.2,2.6,1.6,2020-09-22,1820,Aqua,MODIS,82,6.0NRT,307.2,84.7,D
-25.689,-59.115,319.7,2.6,1.6,2020-09-22,1820,Aqua,MODIS,38,6.0NRT,308.7,21.4,D
-26.142,-61.461,333.9,1.8,1.3,2020-09-22,1820,Aqua,MODIS,77,6.0NRT,309.6,49.1,D
-26.738,-65.12,325,1.1,1,2020-09-22,1820,Aqua,MODIS,71,6.0NRT,308.5,12.6,D
-26.039,-61.169,321.6,1.8,1.3,2020-09-22,1820,Aqua,MODIS,27,6.0NRT,309.4,18,D
-26.035,-61.176,324.4,1.8,1.3,2020-09-22,1820,Aqua,MODIS,60,6.0NRT,307.5,25.9,D
-26.126,-61.874,370.4,1.6,1.3,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,311.9,217.8,D
-26.129,-61.891,376.5,1.6,1.3,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,310.7,262.9,D
-26.115,-61.877,345.6,1.6,1.3,2020-09-22,1820,Aqua,MODIS,92,6.0NRT,311.1,84.5,D
-25.969,-61.153,372.1,1.9,1.3,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,309.7,281.7,D
-25.972,-61.171,373.9,1.9,1.3,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,309.8,295,D
-26.101,-61.863,339.9,1.7,1.3,2020-09-22,1820,Aqua,MODIS,88,6.0NRT,309,65.3,D
-26.104,-61.879,420.8,1.6,1.3,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,322.1,813.7,D
-26.107,-61.896,331.5,1.6,1.3,2020-09-22,1820,Aqua,MODIS,80,6.0NRT,312,38.7,D
-25.45,-58.617,326,2.9,1.6,2020-09-22,1820,Aqua,MODIS,71,6.0NRT,307.1,60.9,D
-25.456,-58.645,320,2.8,1.6,2020-09-22,1820,Aqua,MODIS,22,6.0NRT,307.6,29.8,D
-25.957,-61.156,347.2,1.9,1.3,2020-09-22,1820,Aqua,MODIS,93,6.0NRT,310.2,116.7,D
-25.96,-61.174,364,1.9,1.3,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,312.6,215.8,D
-26.232,-62.651,323,1.5,1.2,2020-09-22,1820,Aqua,MODIS,67,6.0NRT,310.2,18.5,D
-25.802,-60.419,325.7,2.1,1.4,2020-09-22,1820,Aqua,MODIS,71,6.0NRT,307.3,40.5,D
-26.604,-64.916,318,1.1,1,2020-09-22,1820,Aqua,MODIS,33,6.0NRT,304.2,9.5,D
-25.789,-60.422,337.1,2.1,1.4,2020-09-22,1820,Aqua,MODIS,86,6.0NRT,311.4,83,D
-26.557,-64.713,354.3,1.1,1.1,2020-09-22,1820,Aqua,MODIS,97,6.0NRT,309.7,71.7,D
-26.559,-64.724,356.4,1.1,1.1,2020-09-22,1820,Aqua,MODIS,98,6.0NRT,307.6,78.3,D
-25.334,-58.067,324.5,3.1,1.7,2020-09-22,1820,Aqua,MODIS,42,6.0NRT,313,48.2,D
-25.448,-58.626,324.6,2.9,1.6,2020-09-22,1820,Aqua,MODIS,57,6.0NRT,308.4,51.5,D
-25.801,-60.426,331,2.1,1.4,2020-09-22,1820,Aqua,MODIS,80,6.0NRT,307.1,59.8,D
-26.546,-64.704,333.3,1.1,1.1,2020-09-22,1820,Aqua,MODIS,82,6.0NRT,308.8,25.7,D
-26.548,-64.715,419.9,1.1,1.1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,322.6,457.4,D
-26.549,-64.726,397.1,1.1,1.1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,317.7,268.7,D
-25.785,-60.408,317.4,2.1,1.4,2020-09-22,1820,Aqua,MODIS,43,6.0NRT,307.4,18.2,D
-25.789,-60.429,328.1,2.1,1.4,2020-09-22,1820,Aqua,MODIS,77,6.0NRT,311.2,51.1,D
-26.446,-64.148,325.2,1.2,1.1,2020-09-22,1820,Aqua,MODIS,73,6.0NRT,310.5,14.6,D
-26.536,-64.706,332.8,1.1,1.1,2020-09-22,1820,Aqua,MODIS,82,6.0NRT,308.8,24.5,D
-26.538,-64.717,386,1.1,1.1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,315.8,200.5,D
-26.54,-64.728,345.1,1.1,1.1,2020-09-22,1820,Aqua,MODIS,91,6.0NRT,310.2,49.6,D
-26.098,-62.3,356.3,1.6,1.2,2020-09-22,1820,Aqua,MODIS,98,6.0NRT,312.9,124,D
-26.101,-62.315,361,1.5,1.2,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,312.9,148.5,D
-26.104,-62.33,319.5,1.5,1.2,2020-09-22,1820,Aqua,MODIS,56,6.0NRT,305.4,13.6,D
-26.087,-62.302,337.4,1.6,1.2,2020-09-22,1820,Aqua,MODIS,86,6.0NRT,313,49.8,D
-26.09,-62.317,348.6,1.5,1.2,2020-09-22,1820,Aqua,MODIS,94,6.0NRT,313.1,89.1,D
-26.076,-62.304,357.8,1.6,1.2,2020-09-22,1820,Aqua,MODIS,98,6.0NRT,316.2,127.9,D
-26.079,-62.32,365.2,1.5,1.2,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,318.4,167.1,D
-26.068,-62.322,326.9,1.5,1.2,2020-09-22,1820,Aqua,MODIS,75,6.0NRT,309.2,24.4,D
-25.916,-61.562,335.7,1.7,1.3,2020-09-22,1820,Aqua,MODIS,84,6.0NRT,304,62,D
-25.918,-61.549,317.7,1.8,1.3,2020-09-22,1820,Aqua,MODIS,48,6.0NRT,302.2,17.7,D
-25.921,-61.566,321,1.7,1.3,2020-09-22,1820,Aqua,MODIS,60,6.0NRT,303.6,23.7,D
-25.163,-57.986,326.5,3.2,1.7,2020-09-22,1820,Aqua,MODIS,54,6.0NRT,315,58.1,D
-25.233,-58.322,328.8,3,1.7,2020-09-22,1820,Aqua,MODIS,78,6.0NRT,309,79.9,D
-25.24,-58.351,327.6,3,1.7,2020-09-22,1820,Aqua,MODIS,77,6.0NRT,308.1,71.2,D
-25.87,-61.614,327.4,1.7,1.3,2020-09-22,1820,Aqua,MODIS,76,6.0NRT,309.9,33,D
-25.873,-61.631,394.1,1.7,1.3,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,313.2,466.6,D
-25.876,-61.648,328.2,1.7,1.3,2020-09-22,1820,Aqua,MODIS,71,6.0NRT,306,33.9,D
-25.858,-61.617,344.3,1.7,1.3,2020-09-22,1820,Aqua,MODIS,91,6.0NRT,312.9,84.7,D
-25.861,-61.634,411.7,1.7,1.3,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,319,710,D
-25.865,-61.651,375,1.7,1.3,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,312.5,270.6,D
-25.868,-61.668,342.4,1.7,1.3,2020-09-22,1820,Aqua,MODIS,90,6.0NRT,307.4,83.2,D
-26.47,-65.332,320.8,1.1,1,2020-09-22,1820,Aqua,MODIS,57,6.0NRT,310.4,6.1,D
-25.783,-61.386,332,1.8,1.3,2020-09-22,1820,Aqua,MODIS,65,6.0NRT,310.3,37.3,D
-25.786,-61.403,374.8,1.8,1.3,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,304.7,279.3,D
-25.789,-61.421,359.3,1.8,1.3,2020-09-22,1820,Aqua,MODIS,99,6.0NRT,305.9,168,D
-26.201,-63.781,328.9,1.3,1.1,2020-09-22,1820,Aqua,MODIS,78,6.0NRT,313.3,19.9,D
-25.771,-61.388,360.5,1.8,1.3,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,315.2,170.5,D
-25.774,-61.406,481.7,1.8,1.3,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,400.1,2844.9,D
-25.778,-61.424,441.3,1.8,1.3,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,400.1,1395.3,D
-25.063,-57.886,323.4,3.3,1.7,2020-09-22,1820,Aqua,MODIS,46,6.0NRT,307.9,50.4,D
-25.07,-57.918,333.6,3.3,1.7,2020-09-22,1820,Aqua,MODIS,83,6.0NRT,309.8,123.5,D
-25.763,-61.409,337.3,1.8,1.3,2020-09-22,1820,Aqua,MODIS,82,6.0NRT,315.7,59.2,D
-25.766,-61.427,328.4,1.8,1.3,2020-09-22,1820,Aqua,MODIS,54,6.0NRT,313.3,33.4,D
-25.143,-58.415,324.2,3,1.6,2020-09-22,1820,Aqua,MODIS,56,6.0NRT,309.9,49,D
-25.246,-58.977,323.4,2.7,1.6,2020-09-22,1820,Aqua,MODIS,62,6.0NRT,306.2,51.4,D
-25.887,-62.279,318.3,1.6,1.2,2020-09-22,1820,Aqua,MODIS,48,6.0NRT,306.9,11.1,D
-25.133,-58.509,318.6,3,1.6,2020-09-22,1820,Aqua,MODIS,57,6.0NRT,308,33.4,D
-25.136,-58.599,326.1,2.9,1.6,2020-09-22,1820,Aqua,MODIS,70,6.0NRT,306.9,65.9,D
-25.142,-58.627,325.3,2.9,1.6,2020-09-22,1820,Aqua,MODIS,70,6.0NRT,307.7,62.5,D
-25.258,-58.979,323.9,2.7,1.6,2020-09-22,1820,Aqua,MODIS,71,6.0NRT,304.6,53.1,D
-26.284,-64.728,323.3,1.1,1.1,2020-09-22,1820,Aqua,MODIS,67,6.0NRT,310.3,13.5,D
-26.308,-64.945,317.7,1.1,1.1,2020-09-22,1820,Aqua,MODIS,36,6.0NRT,304.3,10.4,D
-26.31,-64.956,357,1.1,1.1,2020-09-22,1820,Aqua,MODIS,98,6.0NRT,309.8,83.8,D
-26.312,-64.967,329.1,1.1,1.1,2020-09-22,1820,Aqua,MODIS,77,6.0NRT,305.4,23.4,D
-25.11,-58.397,321.6,3,1.7,2020-09-22,1820,Aqua,MODIS,28,6.0NRT,310.1,35.8,D
-25.134,-58.514,319,3,1.6,2020-09-22,1820,Aqua,MODIS,50,6.0NRT,308.4,33.5,D
-26.058,-63.472,395.9,1.3,1.1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,318.9,325.4,D
-26.06,-63.485,405.2,1.3,1.1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,325.9,409,D
-26.062,-63.498,322.7,1.3,1.1,2020-09-22,1820,Aqua,MODIS,65,6.0NRT,310.3,11.9,D
-26.386,-65.508,323.5,1.1,1,2020-09-22,1820,Aqua,MODIS,66,6.0NRT,303.4,12.9,D
-26.388,-65.519,324.8,1.1,1,2020-09-22,1820,Aqua,MODIS,69,6.0NRT,303.7,14.2,D
-25.137,-58.604,329.7,2.9,1.6,2020-09-22,1820,Aqua,MODIS,80,6.0NRT,307.2,85.4,D
-25.143,-58.632,321,2.9,1.6,2020-09-22,1820,Aqua,MODIS,49,6.0NRT,307.4,40.2,D
-26.048,-63.474,365.2,1.3,1.1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,315.3,132.3,D
-26.05,-63.487,404.6,1.3,1.1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,326.4,403,D
-26.052,-63.5,335.1,1.3,1.1,2020-09-22,1820,Aqua,MODIS,84,6.0NRT,311.7,34.3,D
-26.379,-65.521,321.4,1.1,1,2020-09-22,1820,Aqua,MODIS,36,6.0NRT,304.3,9.7,D
-25.111,-58.7,320.3,2.9,1.6,2020-09-22,1820,Aqua,MODIS,36,6.0NRT,303,39.6,D
-26.117,-64.072,336.6,1.2,1.1,2020-09-22,1820,Aqua,MODIS,85,6.0NRT,311.6,34.9,D
-25.085,-58.647,352.7,2.9,1.6,2020-09-22,1820,Aqua,MODIS,84,6.0NRT,309.1,255.8,D
-26.099,-64.026,322.4,1.2,1.1,2020-09-22,1820,Aqua,MODIS,64,6.0NRT,310.1,10.2,D
-25.071,-58.651,341.5,2.9,1.6,2020-09-22,1820,Aqua,MODIS,90,6.0NRT,315.3,149.5,D
-26.087,-64.016,321.3,1.2,1.1,2020-09-22,1820,Aqua,MODIS,55,6.0NRT,310.3,8.8,D
-26.089,-64.028,330.8,1.2,1.1,2020-09-22,1820,Aqua,MODIS,80,6.0NRT,310.3,23.6,D
-26.237,-64.927,328.5,1.1,1.1,2020-09-22,1820,Aqua,MODIS,70,6.0NRT,300.8,24.1,D
-26.239,-64.938,360.8,1.1,1.1,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,312.9,94.4,D
-26.241,-64.948,341.8,1.1,1.1,2020-09-22,1820,Aqua,MODIS,89,6.0NRT,310.9,42.8,D
-25.64,-61.571,350.4,1.8,1.3,2020-09-22,1820,Aqua,MODIS,95,6.0NRT,314.1,117.2,D
-25.643,-61.588,346.6,1.8,1.3,2020-09-22,1820,Aqua,MODIS,93,6.0NRT,314.4,100.7,D
-25.084,-58.655,353.2,2.9,1.6,2020-09-22,1820,Aqua,MODIS,96,6.0NRT,309.7,253.2,D
-25.645,-61.577,340.1,1.8,1.3,2020-09-22,1820,Aqua,MODIS,88,6.0NRT,315.7,72.1,D
-25.07,-58.659,333.8,2.9,1.6,2020-09-22,1820,Aqua,MODIS,56,6.0NRT,314.6,93.4,D
-25.633,-61.579,353.4,1.8,1.3,2020-09-22,1820,Aqua,MODIS,96,6.0NRT,315.8,133.6,D
-25.636,-61.597,324.8,1.8,1.3,2020-09-22,1820,Aqua,MODIS,69,6.0NRT,313.7,26.9,D
-24.941,-58.259,315.2,3.1,1.7,2020-09-22,1820,Aqua,MODIS,41,6.0NRT,305,19.5,D
-24.976,-58.501,321.6,3,1.6,2020-09-22,1820,Aqua,MODIS,41,6.0NRT,307.4,37.7,D
-25.069,-58.95,314.8,2.8,1.6,2020-09-22,1820,Aqua,MODIS,28,6.0NRT,304.3,21.5,D
-25.557,-61.431,331.4,1.8,1.3,2020-09-22,1820,Aqua,MODIS,81,6.0NRT,311.9,46.6,D
-25.56,-61.449,359.1,1.8,1.3,2020-09-22,1820,Aqua,MODIS,99,6.0NRT,311.2,173.8,D
-25.549,-61.452,332.2,1.8,1.3,2020-09-22,1820,Aqua,MODIS,82,6.0NRT,308.6,48.2,D
-25.069,-59.09,319.5,2.7,1.6,2020-09-22,1820,Aqua,MODIS,64,6.0NRT,304.7,38.6,D
-24.978,-58.505,322.4,3,1.6,2020-09-22,1820,Aqua,MODIS,0,6.0NRT,307.3,39.9,D
-25.687,-62.39,380.8,1.6,1.2,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,314.3,277.9,D
-25.689,-62.405,389,1.6,1.2,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,317.8,348.7,D
-26.075,-65.127,345.8,1.1,1,2020-09-22,1820,Aqua,MODIS,92,6.0NRT,311.1,46.3,D
-26.077,-65.138,327.6,1.1,1,2020-09-22,1820,Aqua,MODIS,65,6.0NRT,312.6,14,D
-26.069,-65.124,323.2,1.1,1,2020-09-22,1820,Aqua,MODIS,68,6.0NRT,308.8,9.6,D
-26.07,-65.135,325.8,1.1,1,2020-09-22,1820,Aqua,MODIS,73,6.0NRT,309.7,12.9,D
-25.013,-59.723,319.2,2.4,1.5,2020-09-22,1820,Aqua,MODIS,40,6.0NRT,307.1,28.2,D
-25.019,-59.822,326.1,2.4,1.5,2020-09-22,1820,Aqua,MODIS,72,6.0NRT,305.8,51.2,D
-25.921,-64.751,318.7,1.1,1.1,2020-09-22,1820,Aqua,MODIS,30,6.0NRT,308.3,6.4,D
-25.021,-59.801,319.5,2.4,1.5,2020-09-22,1820,Aqua,MODIS,59,6.0NRT,306.5,29,D
-25.026,-59.825,321.6,2.4,1.5,2020-09-22,1820,Aqua,MODIS,69,6.0NRT,304.1,38.1,D
-25.801,-64.15,320.5,1.2,1.1,2020-09-22,1820,Aqua,MODIS,46,6.0NRT,310.3,8.4,D
-25.803,-64.162,321.2,1.2,1.1,2020-09-22,1820,Aqua,MODIS,54,6.0NRT,310.5,9.3,D
-25.53,-63.34,329.5,1.4,1.2,2020-09-22,1820,Aqua,MODIS,78,6.0NRT,312.9,22.9,D
-25.533,-63.353,327.4,1.4,1.2,2020-09-22,1820,Aqua,MODIS,75,6.0NRT,313.4,18.4,D
-24.784,-59.51,323.6,2.6,1.5,2020-09-22,1820,Aqua,MODIS,72,6.0NRT,305.3,46,D
-24.696,-59.153,316.7,2.7,1.6,2020-09-22,1820,Aqua,MODIS,38,6.0NRT,304.6,26.9,D
-24.775,-59.491,318.8,2.6,1.5,2020-09-22,1820,Aqua,MODIS,54,6.0NRT,307.4,25.3,D
-24.78,-59.516,319.3,2.6,1.5,2020-09-22,1820,Aqua,MODIS,54,6.0NRT,306.1,27.9,D
-24.689,-59.131,317.4,2.7,1.6,2020-09-22,1820,Aqua,MODIS,59,6.0NRT,306.1,32.6,D
-24.694,-59.158,315.3,2.7,1.6,2020-09-22,1820,Aqua,MODIS,48,6.0NRT,304.9,24.3,D
-24.508,-59.516,324.3,2.6,1.5,2020-09-22,1820,Aqua,MODIS,74,6.0NRT,308.6,54,D
-24.513,-59.541,324.8,2.6,1.5,2020-09-22,1820,Aqua,MODIS,75,6.0NRT,305.2,56.2,D
-24.534,-59.641,315.9,2.5,1.5,2020-09-22,1820,Aqua,MODIS,53,6.0NRT,304.3,23.7,D
-24.559,-59.763,316,2.5,1.5,2020-09-22,1820,Aqua,MODIS,53,6.0NRT,304.4,22.5,D
-24.503,-59.525,325.6,2.6,1.5,2020-09-22,1820,Aqua,MODIS,76,6.0NRT,308.1,59,D
-24.508,-59.55,315.9,2.6,1.5,2020-09-22,1820,Aqua,MODIS,39,6.0NRT,304.8,21.1,D
-24.552,-59.772,318,2.5,1.5,2020-09-22,1820,Aqua,MODIS,61,6.0NRT,304.4,30.2,D
-24.482,-59.635,318.2,2.5,1.5,2020-09-22,1820,Aqua,MODIS,54,6.0NRT,306.8,25.2,D
-25.119,-63.167,331.4,1.4,1.2,2020-09-22,1820,Aqua,MODIS,78,6.0NRT,313.2,28.5,D
-24.752,-61.225,321.8,1.9,1.4,2020-09-22,1820,Aqua,MODIS,68,6.0NRT,305.9,28.5,D
-24.75,-61.23,320.2,1.9,1.4,2020-09-22,1820,Aqua,MODIS,64,6.0NRT,305.8,24.4,D
-24.282,-60.777,320.7,2.1,1.4,2020-09-22,1820,Aqua,MODIS,37,6.0NRT,307.2,24.4,D
-24.134,-59.852,327.6,2.5,1.5,2020-09-22,1820,Aqua,MODIS,78,6.0NRT,304.3,65.2,D
-24.139,-59.877,323.2,2.5,1.5,2020-09-22,1820,Aqua,MODIS,71,6.0NRT,302.9,47.3,D
-24.289,-60.737,344.2,2.2,1.4,2020-09-22,1820,Aqua,MODIS,91,6.0NRT,304.4,128.4,D
-24.293,-60.758,375.9,2.1,1.4,2020-09-22,1820,Aqua,MODIS,100,6.0NRT,310.2,391.4,D
-24.28,-60.761,346.5,2.1,1.4,2020-09-22,1820,Aqua,MODIS,93,6.0NRT,308.6,141.9,D
-24.094,-59.938,315.5,2.5,1.5,2020-09-22,1820,Aqua,MODIS,54,6.0NRT,303.9,23.8,D
-24.262,-60.873,320.1,2.1,1.4,2020-09-22,1820,Aqua,MODIS,64,6.0NRT,307.6,22.6,D
-24.858,-64.455,329.6,1.2,1.1,2020-09-22,1820,Aqua,MODIS,78,6.0NRT,306.4,25.7,D
